"","sub","age.cat","version","name","value","flag.lottery","risk.lott","Gender","Age","mean_mars","pre_err","post_delta_ref","mars_age.cat","mars.mc","risk.lott.mc","pre_err.mc","post_delta_ref.mc","mars.gmc"
"1604","8728622","Adults","ver1","Switch",0.142857142857143,"0",6,"F",21,0.9375,-2,-4,"Adults",0.295563863510791,-0.582214765100671,3.10120068610635,-1.74367622259696,0.0855014631550944
"1605","8728622","Adults","ver1","Payoff",-0.00314136125654407,"0",6,"F",21,0.9375,-2,-4,"Adults",0.295563863510791,-0.582214765100671,3.10120068610635,-1.74367622259696,0.0855014631550944
"1606","8728623","Adults","ver1","Risk",-0.133333333333333,"0",7,"F",20,0.9375,-1,-8,"Adults",0.295563863510791,0.417785234899329,4.10120068610635,-5.74367622259696,0.0855014631550944
"1607","8728623","Adults","ver1","RT",1584.93333333334,"0",7,"F",20,0.9375,-1,-8,"Adults",0.295563863510791,0.417785234899329,4.10120068610635,-5.74367622259696,0.0855014631550944
"1608","8728623","Adults","ver1","RT2",2002,"0",7,"F",20,0.9375,-1,-8,"Adults",0.295563863510791,0.417785234899329,4.10120068610635,-5.74367622259696,0.0855014631550944
"1609","8728623","Adults","ver1","Switch",0,"0",7,"F",20,0.9375,-1,-8,"Adults",0.295563863510791,0.417785234899329,4.10120068610635,-5.74367622259696,0.0855014631550944
"1610","8728623","Adults","ver1","Payoff",-0.439616055846422,"0",7,"F",20,0.9375,-1,-8,"Adults",0.295563863510791,0.417785234899329,4.10120068610635,-5.74367622259696,0.0855014631550944
"1611","8728624","Adults","ver1","Risk",0.133333333333333,"0",4,"F",21,1,-1,3,"Adults",0.358063863510791,-2.58221476510067,4.10120068610635,5.25632377740304,0.148001463155094
"1612","8728624","Adults","ver1","RT",-1280.35679999364,"0",4,"F",21,1,-1,3,"Adults",0.358063863510791,-2.58221476510067,4.10120068610635,5.25632377740304,0.148001463155094
"1613","8728624","Adults","ver1","RT2",-616.737999809258,"0",4,"F",21,1,-1,3,"Adults",0.358063863510791,-2.58221476510067,4.10120068610635,5.25632377740304,0.148001463155094
"1614","8728624","Adults","ver1","Switch",0,"0",4,"F",21,1,-1,3,"Adults",0.358063863510791,-2.58221476510067,4.10120068610635,5.25632377740304,0.148001463155094
"1615","8728624","Adults","ver1","Payoff",-0.356020942408376,"0",4,"F",21,1,-1,3,"Adults",0.358063863510791,-2.58221476510067,4.10120068610635,5.25632377740304,0.148001463155094
"1616","8728625","Adults","ver1","Risk",0.133333333333333,"0",8,"F",31,0.9375,-1,2,"Adults",0.295563863510791,1.41778523489933,4.10120068610635,4.25632377740304,0.0855014631550944
"1617","8728625","Adults","ver1","RT",984.662866666664,"0",8,"F",31,0.9375,-1,2,"Adults",0.295563863510791,1.41778523489933,4.10120068610635,4.25632377740304,0.0855014631550944
"1618","8728625","Adults","ver1","RT2",253.42000004767,"0",8,"F",31,0.9375,-1,2,"Adults",0.295563863510791,1.41778523489933,4.10120068610635,4.25632377740304,0.0855014631550944
"1619","8728625","Adults","ver1","Switch",0.142857142857143,"0",8,"F",31,0.9375,-1,2,"Adults",0.295563863510791,1.41778523489933,4.10120068610635,4.25632377740304,0.0855014631550944
"1620","8728625","Adults","ver1","Payoff",0.258289703315882,"0",8,"F",31,0.9375,-1,2,"Adults",0.295563863510791,1.41778523489933,4.10120068610635,4.25632377740304,0.0855014631550944
"1621","8728631","Adults","ver1","Risk",0,"0",5,"F",20,0.666666666666667,0,3,"Adults",0.0247305301774579,-1.58221476510067,5.10120068610635,5.25632377740304,-0.185331870178239
"1622","8728631","Adults","ver1","RT",2822.26193332916,"0",5,"F",20,0.666666666666667,0,3,"Adults",0.0247305301774579,-1.58221476510067,5.10120068610635,5.25632377740304,-0.185331870178239
"1623","8728631","Adults","ver1","RT2",1169.10399999403,"0",5,"F",20,0.666666666666667,0,3,"Adults",0.0247305301774579,-1.58221476510067,5.10120068610635,5.25632377740304,-0.185331870178239
"1624","8728631","Adults","ver1","Switch",0.0714285714285714,"0",5,"F",20,0.666666666666667,0,3,"Adults",0.0247305301774579,-1.58221476510067,5.10120068610635,5.25632377740304,-0.185331870178239
"1625","8728631","Adults","ver1","Payoff",-0.44066317626527,"0",5,"F",20,0.666666666666667,0,3,"Adults",0.0247305301774579,-1.58221476510067,5.10120068610635,5.25632377740304,-0.185331870178239
"1626","8728634","Adults","ver1","Risk",0.0666666666666667,"0",5,"F",20,0.5625,-3,-5,"Adults",-0.0794361364892091,-1.58221476510067,2.10120068610635,-2.74367622259696,-0.289498536844906
"1627","8728634","Adults","ver1","RT",3247.07353333326,"0",5,"F",20,0.5625,-3,-5,"Adults",-0.0794361364892091,-1.58221476510067,2.10120068610635,-2.74367622259696,-0.289498536844906
"1628","8728634","Adults","ver1","RT2",2749.436,"0",5,"F",20,0.5625,-3,-5,"Adults",-0.0794361364892091,-1.58221476510067,2.10120068610635,-2.74367622259696,-0.289498536844906
"1629","8728634","Adults","ver1","Switch",0.428571428571429,"0",5,"F",20,0.5625,-3,-5,"Adults",-0.0794361364892091,-1.58221476510067,2.10120068610635,-2.74367622259696,-0.289498536844906
"1630","8728634","Adults","ver1","Payoff",-1.09476439790576,"0",5,"F",20,0.5625,-3,-5,"Adults",-0.0794361364892091,-1.58221476510067,2.10120068610635,-2.74367622259696,-0.289498536844906
"1631","8728654","Adults","ver1","Risk",-0.2,"0",8,"F",22,0.785714285714286,-2,1,"Adults",0.143778149225077,1.41778523489933,3.10120068610635,3.25632377740304,-0.0662842511306195
"1632","8728654","Adults","ver1","RT",5123.6361333373,"0",8,"F",22,0.785714285714286,-2,1,"Adults",0.143778149225077,1.41778523489933,3.10120068610635,3.25632377740304,-0.0662842511306195
"1633","8728654","Adults","ver1","RT2",2156.60899998808,"0",8,"F",22,0.785714285714286,-2,1,"Adults",0.143778149225077,1.41778523489933,3.10120068610635,3.25632377740304,-0.0662842511306195
"1634","8728654","Adults","ver1","Switch",0.142857142857143,"0",8,"F",22,0.785714285714286,-2,1,"Adults",0.143778149225077,1.41778523489933,3.10120068610635,3.25632377740304,-0.0662842511306195
"1635","8728654","Adults","ver1","Payoff",-0.416055846422339,"0",8,"F",22,0.785714285714286,-2,1,"Adults",0.143778149225077,1.41778523489933,3.10120068610635,3.25632377740304,-0.0662842511306195
"1636","8743736","Adults","ver1","Risk",0.133333333333333,"0",8,"F",25,0.875,-2,-8,"Adults",0.233063863510791,1.41778523489933,3.10120068610635,-5.74367622259696,0.0230014631550944
"1637","8743736","Adults","ver1","RT",1245.68793330472,"0",8,"F",25,0.875,-2,-8,"Adults",0.233063863510791,1.41778523489933,3.10120068610635,-5.74367622259696,0.0230014631550944
"1638","8743736","Adults","ver1","RT2",224.15899985694,"0",8,"F",25,0.875,-2,-8,"Adults",0.233063863510791,1.41778523489933,3.10120068610635,-5.74367622259696,0.0230014631550944
"1639","8743736","Adults","ver1","Switch",0.142857142857143,"0",8,"F",25,0.875,-2,-8,"Adults",0.233063863510791,1.41778523489933,3.10120068610635,-5.74367622259696,0.0230014631550944
"1640","8743736","Adults","ver1","Payoff",-0.579406631762653,"0",8,"F",25,0.875,-2,-8,"Adults",0.233063863510791,1.41778523489933,3.10120068610635,-5.74367622259696,0.0230014631550944
"1641","8743737","Adults","ver1","Risk",0,"0",7,"F",25,0.8125,0,-14,"Adults",0.170563863510791,0.417785234899329,5.10120068610635,-11.743676222597,-0.0394985368449056
"1642","8743737","Adults","ver1","RT",-122.799999999995,"0",7,"F",25,0.8125,0,-14,"Adults",0.170563863510791,0.417785234899329,5.10120068610635,-11.743676222597,-0.0394985368449056
"1643","8743737","Adults","ver1","RT2",-383,"0",7,"F",25,0.8125,0,-14,"Adults",0.170563863510791,0.417785234899329,5.10120068610635,-11.743676222597,-0.0394985368449056
"1644","8743737","Adults","ver1","Switch",0,"0",7,"F",25,0.8125,0,-14,"Adults",0.170563863510791,0.417785234899329,5.10120068610635,-11.743676222597,-0.0394985368449056
"1645","8743737","Adults","ver1","Payoff",-0.0916230366492137,"0",7,"F",25,0.8125,0,-14,"Adults",0.170563863510791,0.417785234899329,5.10120068610635,-11.743676222597,-0.0394985368449056
"1646","8743738","Adults","ver1","Risk",0,"0",4,"F",25,0.8125,-5,-4,"Adults",0.170563863510791,-2.58221476510067,0.101200686106346,-1.74367622259696,-0.0394985368449056
"1647","8743738","Adults","ver1","RT",781.724733332343,"0",4,"F",25,0.8125,-5,-4,"Adults",0.170563863510791,-2.58221476510067,0.101200686106346,-1.74367622259696,-0.0394985368449056
"1648","8743738","Adults","ver1","RT2",302.86400000297,"0",4,"F",25,0.8125,-5,-4,"Adults",0.170563863510791,-2.58221476510067,0.101200686106346,-1.74367622259696,-0.0394985368449056
"1649","8743738","Adults","ver1","Switch",0.285714285714286,"0",4,"F",25,0.8125,-5,-4,"Adults",0.170563863510791,-2.58221476510067,0.101200686106346,-1.74367622259696,-0.0394985368449056
"1650","8743738","Adults","ver1","Payoff",-0.723560209424083,"0",4,"F",25,0.8125,-5,-4,"Adults",0.170563863510791,-2.58221476510067,0.101200686106346,-1.74367622259696,-0.0394985368449056
"1651","8743740","Adults","ver1","Risk",0.0666666666666667,"0",5,"F",27,1,-2,3,"Adults",0.358063863510791,-1.58221476510067,3.10120068610635,5.25632377740304,0.148001463155094
"1652","8743740","Adults","ver1","RT",2565.21453333512,"0",5,"F",27,1,-2,3,"Adults",0.358063863510791,-1.58221476510067,3.10120068610635,5.25632377740304,0.148001463155094
"1653","8743740","Adults","ver1","RT2",-132.961000000003,"0",5,"F",27,1,-2,3,"Adults",0.358063863510791,-1.58221476510067,3.10120068610635,5.25632377740304,0.148001463155094
"1654","8743740","Adults","ver1","Switch",0.357142857142857,"0",5,"F",27,1,-2,3,"Adults",0.358063863510791,-1.58221476510067,3.10120068610635,5.25632377740304,0.148001463155094
"1655","8743740","Adults","ver1","Payoff",-0.829493891797556,"0",5,"F",27,1,-2,3,"Adults",0.358063863510791,-1.58221476510067,3.10120068610635,5.25632377740304,0.148001463155094
"1656","8743741","Adults","ver1","Risk",0.133333333333333,"0",8,"M",26,1,-3,4,"Adults",0.358063863510791,1.41778523489933,2.10120068610635,6.25632377740304,0.148001463155094
"1657","8743741","Adults","ver1","RT",5453.33000000318,"0",8,"M",26,1,-3,4,"Adults",0.358063863510791,1.41778523489933,2.10120068610635,6.25632377740304,0.148001463155094
"1658","8743741","Adults","ver1","RT2",2042.61099990465,"0",8,"M",26,1,-3,4,"Adults",0.358063863510791,1.41778523489933,2.10120068610635,6.25632377740304,0.148001463155094
"1659","8743741","Adults","ver1","Switch",0.285714285714286,"0",8,"M",26,1,-3,4,"Adults",0.358063863510791,1.41778523489933,2.10120068610635,6.25632377740304,0.148001463155094
"1660","8743741","Adults","ver1","Payoff",-0.0565445026178004,"0",8,"M",26,1,-3,4,"Adults",0.358063863510791,1.41778523489933,2.10120068610635,6.25632377740304,0.148001463155094
"1661","8750031","Adults","ver1","Risk",-0.0666666666666667,"0",6,"F",23,0.5,-8,-2,"Adults",-0.141936136489209,-0.582214765100671,-2.89879931389365,0.256323777403035,-0.351998536844906
"1662","8750031","Adults","ver1","RT",44.9437999713914,"0",6,"F",23,0.5,-8,-2,"Adults",-0.141936136489209,-0.582214765100671,-2.89879931389365,0.256323777403035,-0.351998536844906
"1663","8750031","Adults","ver1","RT2",118.864999904632,"0",6,"F",23,0.5,-8,-2,"Adults",-0.141936136489209,-0.582214765100671,-2.89879931389365,0.256323777403035,-0.351998536844906
"1664","8750031","Adults","ver1","Switch",0,"0",6,"F",23,0.5,-8,-2,"Adults",-0.141936136489209,-0.582214765100671,-2.89879931389365,0.256323777403035,-0.351998536844906
"1665","8750031","Adults","ver1","Payoff",-0.406282722513089,"0",6,"F",23,0.5,-8,-2,"Adults",-0.141936136489209,-0.582214765100671,-2.89879931389365,0.256323777403035,-0.351998536844906
"1666","8750033","Adults","ver1","Risk",0.133333333333333,"1",4,"F",23,0.625,-11,0,"Adults",-0.0169361364892091,-2.58221476510067,-5.89879931389365,2.25632377740304,-0.226998536844906
"1667","8750033","Adults","ver1","RT",-637.924133332963,"1",4,"F",23,0.625,-11,0,"Adults",-0.0169361364892091,-2.58221476510067,-5.89879931389365,2.25632377740304,-0.226998536844906
"1668","8750033","Adults","ver1","RT2",-58.3710000011197,"1",4,"F",23,0.625,-11,0,"Adults",-0.0169361364892091,-2.58221476510067,-5.89879931389365,2.25632377740304,-0.226998536844906
"1669","8750033","Adults","ver1","Switch",0.142857142857143,"1",4,"F",23,0.625,-11,0,"Adults",-0.0169361364892091,-2.58221476510067,-5.89879931389365,2.25632377740304,-0.226998536844906
"1670","8750033","Adults","ver1","Payoff",1.37975567190227,"1",4,"F",23,0.625,-11,0,"Adults",-0.0169361364892091,-2.58221476510067,-5.89879931389365,2.25632377740304,-0.226998536844906
"1671","8750034","Adults","ver1","Risk",0.133333333333333,"0",7,"M",23,0.9375,0,0,"Adults",0.295563863510791,0.417785234899329,5.10120068610635,2.25632377740304,0.0855014631550944
"1672","8750034","Adults","ver1","RT",2618.86666666666,"0",7,"M",23,0.9375,0,0,"Adults",0.295563863510791,0.417785234899329,5.10120068610635,2.25632377740304,0.0855014631550944
"1673","8750034","Adults","ver1","RT2",2215,"0",7,"M",23,0.9375,0,0,"Adults",0.295563863510791,0.417785234899329,5.10120068610635,2.25632377740304,0.0855014631550944
"1674","8750034","Adults","ver1","Switch",0.428571428571429,"0",7,"M",23,0.9375,0,0,"Adults",0.295563863510791,0.417785234899329,5.10120068610635,2.25632377740304,0.0855014631550944
"1675","8750034","Adults","ver1","Payoff",-0.241012216404886,"0",7,"M",23,0.9375,0,0,"Adults",0.295563863510791,0.417785234899329,5.10120068610635,2.25632377740304,0.0855014631550944
"1676","8750275","Adults","ver1","Risk",-0.133333333333333,"1",8,"F",22,0.4375,-10,-3,"Adults",-0.204436136489209,1.41778523489933,-4.89879931389365,-0.743676222596965,-0.414498536844906
"1677","8750275","Adults","ver1","RT",-1013.39979998728,"1",8,"F",22,0.4375,-10,-3,"Adults",-0.204436136489209,1.41778523489933,-4.89879931389365,-0.743676222596965,-0.414498536844906
"1678","8750275","Adults","ver1","RT2",-494.749999904641,"1",8,"F",22,0.4375,-10,-3,"Adults",-0.204436136489209,1.41778523489933,-4.89879931389365,-0.743676222596965,-0.414498536844906
"1679","8750275","Adults","ver1","Switch",-0.357142857142857,"1",8,"F",22,0.4375,-10,-3,"Adults",-0.204436136489209,1.41778523489933,-4.89879931389365,-0.743676222596965,-0.414498536844906
"1680","8750275","Adults","ver1","Payoff",0.980453752181502,"1",8,"F",22,0.4375,-10,-3,"Adults",-0.204436136489209,1.41778523489933,-4.89879931389365,-0.743676222596965,-0.414498536844906
"1681","8750278","Adults","ver1","Risk",-0.133333333333333,"0",7,"F",23,0.5,-8,0,"Adults",-0.141936136489209,0.417785234899329,-2.89879931389365,2.25632377740304,-0.351998536844906
"1682","8750278","Adults","ver1","RT",198.776266666167,"0",7,"F",23,0.5,-8,0,"Adults",-0.141936136489209,0.417785234899329,-2.89879931389365,2.25632377740304,-0.351998536844906
"1683","8750278","Adults","ver1","RT2",249.146000001492,"0",7,"F",23,0.5,-8,0,"Adults",-0.141936136489209,0.417785234899329,-2.89879931389365,2.25632377740304,-0.351998536844906
"1684","8750278","Adults","ver1","Switch",0.285714285714286,"0",7,"F",23,0.5,-8,0,"Adults",-0.141936136489209,0.417785234899329,-2.89879931389365,2.25632377740304,-0.351998536844906
"1685","8750278","Adults","ver1","Payoff",-0.583071553228621,"0",7,"F",23,0.5,-8,0,"Adults",-0.141936136489209,0.417785234899329,-2.89879931389365,2.25632377740304,-0.351998536844906
"1686","8750281","Adults","ver1","Risk",-0.4,"0",10,"M",23,0.9375,0,5,"Adults",0.295563863510791,3.41778523489933,5.10120068610635,7.25632377740304,0.0855014631550944
"1687","8750281","Adults","ver1","RT",1604.2,"0",10,"M",23,0.9375,0,5,"Adults",0.295563863510791,3.41778523489933,5.10120068610635,7.25632377740304,0.0855014631550944
"1688","8750281","Adults","ver1","RT2",1919.00000000001,"0",10,"M",23,0.9375,0,5,"Adults",0.295563863510791,3.41778523489933,5.10120068610635,7.25632377740304,0.0855014631550944
"1689","8750281","Adults","ver1","Switch",0.285714285714286,"0",10,"M",23,0.9375,0,5,"Adults",0.295563863510791,3.41778523489933,5.10120068610635,7.25632377740304,0.0855014631550944
"1690","8750281","Adults","ver1","Payoff",-1.53054101221641,"0",10,"M",23,0.9375,0,5,"Adults",0.295563863510791,3.41778523489933,5.10120068610635,7.25632377740304,0.0855014631550944
"1691","8756676","Adults","ver1","Risk",-0.333333333333333,"0",7,"M",25,0.6875,-2,-3,"Adults",0.0455638635107909,0.417785234899329,3.10120068610635,-0.743676222596965,-0.164498536844906
"1692","8756676","Adults","ver1","RT",1752.8821999996,"0",7,"M",25,0.6875,-2,-3,"Adults",0.0455638635107909,0.417785234899329,3.10120068610635,-0.743676222596965,-0.164498536844906
"1693","8756676","Adults","ver1","RT2",917.452000000005,"0",7,"M",25,0.6875,-2,-3,"Adults",0.0455638635107909,0.417785234899329,3.10120068610635,-0.743676222596965,-0.164498536844906
"1694","8756676","Adults","ver1","Switch",0.214285714285714,"0",7,"M",25,0.6875,-2,-3,"Adults",0.0455638635107909,0.417785234899329,3.10120068610635,-0.743676222596965,-0.164498536844906
"1695","8756676","Adults","ver1","Payoff",-1.2151832460733,"0",7,"M",25,0.6875,-2,-3,"Adults",0.0455638635107909,0.417785234899329,3.10120068610635,-0.743676222596965,-0.164498536844906
"1696","8756704","Adults","ver1","Risk",0,"0",5,"F",25,0.6875,-8,10,"Adults",0.0455638635107909,-1.58221476510067,-2.89879931389365,12.256323777403,-0.164498536844906
"1697","8756704","Adults","ver1","RT",4383.20326661581,"0",5,"F",25,0.6875,-8,10,"Adults",0.0455638635107909,-1.58221476510067,-2.89879931389365,12.256323777403,-0.164498536844906
"1698","8756704","Adults","ver1","RT2",2017.37300009537,"0",5,"F",25,0.6875,-8,10,"Adults",0.0455638635107909,-1.58221476510067,-2.89879931389365,12.256323777403,-0.164498536844906
"1699","8756704","Adults","ver1","Switch",-0.142857142857143,"0",5,"F",25,0.6875,-8,10,"Adults",0.0455638635107909,-1.58221476510067,-2.89879931389365,12.256323777403,-0.164498536844906
"1700","8756704","Adults","ver1","Payoff",0.847643979057592,"0",5,"F",25,0.6875,-8,10,"Adults",0.0455638635107909,-1.58221476510067,-2.89879931389365,12.256323777403,-0.164498536844906
"1701","8756708","Adults","ver1","Risk",-0.4,"1",15,"M",35,0.9375,-1,0,"Adults",0.295563863510791,8.41778523489933,4.10120068610635,2.25632377740304,0.0855014631550944
"1702","8756708","Adults","ver1","RT",2343.55853333571,"1",15,"M",35,0.9375,-1,0,"Adults",0.295563863510791,8.41778523489933,4.10120068610635,2.25632377740304,0.0855014631550944
"1703","8756708","Adults","ver1","RT2",1842.13799999999,"1",15,"M",35,0.9375,-1,0,"Adults",0.295563863510791,8.41778523489933,4.10120068610635,2.25632377740304,0.0855014631550944
"1704","8756708","Adults","ver1","Switch",0.357142857142857,"1",15,"M",35,0.9375,-1,0,"Adults",0.295563863510791,8.41778523489933,4.10120068610635,2.25632377740304,0.0855014631550944
"1705","8756708","Adults","ver1","Payoff",2.05287958115183,"1",15,"M",35,0.9375,-1,0,"Adults",0.295563863510791,8.41778523489933,4.10120068610635,2.25632377740304,0.0855014631550944
"1706","8758609","Adults","ver1","Risk",-0.266666666666667,"0",7,"F",25,0.875,-8,1,"Adults",0.233063863510791,0.417785234899329,-2.89879931389365,3.25632377740304,0.0230014631550944
"1707","8758609","Adults","ver1","RT",1514.06666666667,"0",7,"F",25,0.875,-8,1,"Adults",0.233063863510791,0.417785234899329,-2.89879931389365,3.25632377740304,0.0230014631550944
"1708","8758609","Adults","ver1","RT2",1640,"0",7,"F",25,0.875,-8,1,"Adults",0.233063863510791,0.417785234899329,-2.89879931389365,3.25632377740304,0.0230014631550944
"1709","8758609","Adults","ver1","Switch",-0.0714285714285715,"0",7,"F",25,0.875,-8,1,"Adults",0.233063863510791,0.417785234899329,-2.89879931389365,3.25632377740304,0.0230014631550944
"1710","8758609","Adults","ver1","Payoff",-0.534554973821988,"0",7,"F",25,0.875,-8,1,"Adults",0.233063863510791,0.417785234899329,-2.89879931389365,3.25632377740304,0.0230014631550944
"1711","8758610","Adults","ver1","Risk",0.266666666666667,"0",7,"M",26,1,-2,2,"Adults",0.358063863510791,0.417785234899329,3.10120068610635,4.25632377740304,0.148001463155094
"1712","8758610","Adults","ver1","RT",8147.00000000001,"0",7,"M",26,1,-2,2,"Adults",0.358063863510791,0.417785234899329,3.10120068610635,4.25632377740304,0.148001463155094
"1713","8758610","Adults","ver1","RT2",2558,"0",7,"M",26,1,-2,2,"Adults",0.358063863510791,0.417785234899329,3.10120068610635,4.25632377740304,0.148001463155094
"1714","8758610","Adults","ver1","Switch",0,"0",7,"M",26,1,-2,2,"Adults",0.358063863510791,0.417785234899329,3.10120068610635,4.25632377740304,0.148001463155094
"1715","8758610","Adults","ver1","Payoff",0.312216404886563,"0",7,"M",26,1,-2,2,"Adults",0.358063863510791,0.417785234899329,3.10120068610635,4.25632377740304,0.148001463155094
"1716","8758611","Adults","ver1","Risk",0,"0",8,"M",19,1,-2,-5,"Adults",0.358063863510791,1.41778523489933,3.10120068610635,-2.74367622259696,0.148001463155094
"1717","8758611","Adults","ver1","RT",229.480066666539,"0",8,"M",19,1,-2,-5,"Adults",0.358063863510791,1.41778523489933,3.10120068610635,-2.74367622259696,0.148001463155094
"1718","8758611","Adults","ver1","RT2",507.729000000385,"0",8,"M",19,1,-2,-5,"Adults",0.358063863510791,1.41778523489933,3.10120068610635,-2.74367622259696,0.148001463155094
"1719","8758611","Adults","ver1","Switch",0,"0",8,"M",19,1,-2,-5,"Adults",0.358063863510791,1.41778523489933,3.10120068610635,-2.74367622259696,0.148001463155094
"1720","8758611","Adults","ver1","Payoff",0.125654450261781,"0",8,"M",19,1,-2,-5,"Adults",0.358063863510791,1.41778523489933,3.10120068610635,-2.74367622259696,0.148001463155094
"1721","8758613","Adults","ver1","Risk",0,"0",6,"M",20,0.4375,-4,1,"Adults",-0.204436136489209,-0.582214765100671,1.10120068610635,3.25632377740304,-0.414498536844906
"1722","8758613","Adults","ver1","RT",2183.30486666567,"0",6,"M",20,0.4375,-4,1,"Adults",-0.204436136489209,-0.582214765100671,1.10120068610635,3.25632377740304,-0.414498536844906
"1723","8758613","Adults","ver1","RT2",1344.17100000595,"0",6,"M",20,0.4375,-4,1,"Adults",-0.204436136489209,-0.582214765100671,1.10120068610635,3.25632377740304,-0.414498536844906
"1724","8758613","Adults","ver1","Switch",-0.0714285714285714,"0",6,"M",20,0.4375,-4,1,"Adults",-0.204436136489209,-0.582214765100671,1.10120068610635,3.25632377740304,-0.414498536844906
"1725","8758613","Adults","ver1","Payoff",-1.01396160558464,"0",6,"M",20,0.4375,-4,1,"Adults",-0.204436136489209,-0.582214765100671,1.10120068610635,3.25632377740304,-0.414498536844906
"1726","8758719","Adults","ver1","Risk",-0.0666666666666667,"1",3,"F",20,0.5,-4,-1,"Adults",-0.141936136489209,-3.58221476510067,1.10120068610635,1.25632377740304,-0.351998536844906
"1727","8758719","Adults","ver1","RT",473.4,"1",3,"F",20,0.5,-4,-1,"Adults",-0.141936136489209,-3.58221476510067,1.10120068610635,1.25632377740304,-0.351998536844906
"1728","8758719","Adults","ver1","RT2",-383,"1",3,"F",20,0.5,-4,-1,"Adults",-0.141936136489209,-3.58221476510067,1.10120068610635,1.25632377740304,-0.351998536844906
"1729","8758719","Adults","ver1","Switch",-0.142857142857143,"1",3,"F",20,0.5,-4,-1,"Adults",-0.141936136489209,-3.58221476510067,1.10120068610635,1.25632377740304,-0.351998536844906
"1730","8758719","Adults","ver1","Payoff",0.721640488656195,"1",3,"F",20,0.5,-4,-1,"Adults",-0.141936136489209,-3.58221476510067,1.10120068610635,1.25632377740304,-0.351998536844906
"1731","8765800","Adults","ver1","Risk",0,"1",0,"F",26,0.8125,-2,-4,"Adults",0.170563863510791,-6.58221476510067,3.10120068610635,-1.74367622259696,-0.0394985368449056
"1732","8765800","Adults","ver1","RT",-564.914933336116,"1",0,"F",26,0.8125,-2,-4,"Adults",0.170563863510791,-6.58221476510067,3.10120068610635,-1.74367622259696,-0.0394985368449056
"1733","8765800","Adults","ver1","RT2",-730.03100002385,"1",0,"F",26,0.8125,-2,-4,"Adults",0.170563863510791,-6.58221476510067,3.10120068610635,-1.74367622259696,-0.0394985368449056
"1734","8765800","Adults","ver1","Switch",0,"1",0,"F",26,0.8125,-2,-4,"Adults",0.170563863510791,-6.58221476510067,3.10120068610635,-1.74367622259696,-0.0394985368449056
"1735","8765800","Adults","ver1","Payoff",0,"1",0,"F",26,0.8125,-2,-4,"Adults",0.170563863510791,-6.58221476510067,3.10120068610635,-1.74367622259696,-0.0394985368449056
"1736","8765802","Adults","ver1","Risk",-0.266666666666667,"0",9,"F",25,1,-3,4,"Adults",0.358063863510791,2.41778523489933,2.10120068610635,6.25632377740304,0.148001463155094
"1737","8765802","Adults","ver1","RT",6045.65066666667,"0",9,"F",25,1,-3,4,"Adults",0.358063863510791,2.41778523489933,2.10120068610635,6.25632377740304,0.148001463155094
"1738","8765802","Adults","ver1","RT2",4902.64000000004,"0",9,"F",25,1,-3,4,"Adults",0.358063863510791,2.41778523489933,2.10120068610635,6.25632377740304,0.148001463155094
"1739","8765802","Adults","ver1","Switch",0.428571428571429,"0",9,"F",25,1,-3,4,"Adults",0.358063863510791,2.41778523489933,2.10120068610635,6.25632377740304,0.148001463155094
"1740","8765802","Adults","ver1","Payoff",-1.43228621291449,"0",9,"F",25,1,-3,4,"Adults",0.358063863510791,2.41778523489933,2.10120068610635,6.25632377740304,0.148001463155094
"1741","8766696","Adults","ver1","Risk",-0.0666666666666667,"0",6,"F",23,0.5625,-2,-7,"Adults",-0.0794361364892091,-0.582214765100671,3.10120068610635,-4.74367622259696,-0.289498536844906
"1742","8766696","Adults","ver1","RT",-1182.14553333347,"0",6,"F",23,0.5625,-2,-7,"Adults",-0.0794361364892091,-0.582214765100671,3.10120068610635,-4.74367622259696,-0.289498536844906
"1743","8766696","Adults","ver1","RT2",-1238.10800000039,"0",6,"F",23,0.5625,-2,-7,"Adults",-0.0794361364892091,-0.582214765100671,3.10120068610635,-4.74367622259696,-0.289498536844906
"1744","8766696","Adults","ver1","Switch",-0.142857142857143,"0",6,"F",23,0.5625,-2,-7,"Adults",-0.0794361364892091,-0.582214765100671,3.10120068610635,-4.74367622259696,-0.289498536844906
"1745","8766696","Adults","ver1","Payoff",-0.272949389179756,"0",6,"F",23,0.5625,-2,-7,"Adults",-0.0794361364892091,-0.582214765100671,3.10120068610635,-4.74367622259696,-0.289498536844906
"1746","8766697","Adults","ver1","Risk",0.0666666666666667,"0",5,"F",25,0.8125,-5,-6,"Adults",0.170563863510791,-1.58221476510067,0.101200686106346,-3.74367622259696,-0.0394985368449056
"1747","8766697","Adults","ver1","RT",2565.20540000238,"0",5,"F",25,0.8125,-5,-6,"Adults",0.170563863510791,-1.58221476510067,0.101200686106346,-3.74367622259696,-0.0394985368449056
"1748","8766697","Adults","ver1","RT2",1274.50500001191,"0",5,"F",25,0.8125,-5,-6,"Adults",0.170563863510791,-1.58221476510067,0.101200686106346,-3.74367622259696,-0.0394985368449056
"1749","8766697","Adults","ver1","Switch",0.428571428571429,"0",5,"F",25,0.8125,-5,-6,"Adults",0.170563863510791,-1.58221476510067,0.101200686106346,-3.74367622259696,-0.0394985368449056
"1750","8766697","Adults","ver1","Payoff",-0.82565445026178,"0",5,"F",25,0.8125,-5,-6,"Adults",0.170563863510791,-1.58221476510067,0.101200686106346,-3.74367622259696,-0.0394985368449056
