"sub","game","sum","mean.up","mean.rt","median.rt","mean.switch","mean.payoff","prop","count.trial","flag.trial","flag.variance","version","flag.switch.0","flag.switch.1","flag.ns","slope.lottery","flag.slopes","flag.lottery","Gender","Age","age.cat"
"8728615","coordination",11,0.733333333333333,3037.10799994596,2811.65399997617,0.214285714285714,11.5099476439791,0.733333333333333,15,0,0,"ver1","0","0","0",-1.8569843822437,"0","0","F",20,"Adults"
"8728615","lottery",9,0.6,6273.88239996662,5601.56799995231,0.357142857142857,9.16666666666667,0.6,15,0,0,"ver1","0","0","0",-1.8569843822437,"0","0","F",20,"Adults"
"8728621","competition",2,0.133333333333333,3256.30466671276,3002.84400000001,0.285714285714286,8.14834205933682,0.133333333333333,15,0,0,"ver1","0","0","0",-3.59724273360754,"0","0","F",23,"Adults"
"8728621","coordination",9,0.6,3016.4982667064,2580.46999999999,0.357142857142857,12.0041884816754,0.6,15,0,0,"ver1","0","0","0",-3.59724273360754,"0","0","F",23,"Adults"
"8728621","lottery",7,0.466666666666667,3297.8626000302,3142.36600007152,0.214285714285714,9.56666666666667,0.466666666666667,15,0,0,"ver1","0","0","0",-3.59724273360754,"0","0","F",23,"Adults"
"8728622","competition",6,0.4,6423.17366652044,5678.93600000002,0.5,9.13019197207679,0.4,15,0,0,"ver1","0","0","0",-1.71885881693713,"0","0","F",21,"Adults"
"8728622","coordination",11,0.733333333333333,4787.58999982834,4175.08699980925,0.285714285714286,10.9200698080279,0.733333333333333,15,0,0,"ver1","0","0","0",-1.71885881693713,"0","0","F",21,"Adults"
"8728622","lottery",6,0.4,4071.32919979655,3558.20099961853,0.357142857142857,9.13333333333333,0.4,15,0,0,"ver1","0","0","0",-1.71885881693713,"0","0","F",21,"Adults"
"8728623","competition",5,0.333333333333333,4582.73333333334,3305,0.0714285714285714,9.19371727748691,0.333333333333333,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",20,"Adults"
"8728623","coordination",8,0.533333333333333,4855.53333333333,2370,0.0714285714285714,12.4272251308901,0.533333333333333,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",20,"Adults"
"8728623","lottery",7,0.466666666666667,2997.8,1303,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",20,"Adults"
"8728624","competition",6,0.4,2028.97133325704,1592.97999990464,0.357142857142857,8.77731239092496,0.4,15,0,0,"ver1","0","0","0",-2.04128050455416,"0","0","F",21,"Adults"
"8728624","coordination",9,0.6,2379.99973325068,1393.68099990464,0.214285714285714,12.1493891797557,0.6,15,0,0,"ver1","0","0","0",-2.04128050455416,"0","0","F",21,"Adults"
"8728624","lottery",4,0.266666666666667,3309.32813325068,2209.7179997139,0.357142857142857,9.13333333333333,0.266666666666667,15,0,0,"ver1","0","0","0",-2.04128050455416,"0","0","F",21,"Adults"
"8728625","competition",10,0.666666666666667,2826.16986670322,1943.01600007151,0.214285714285714,9.85828970331588,0.666666666666667,15,0,0,"ver1","0","0","0",-3.90534987008247,"0","0","F",31,"Adults"
"8728625","coordination",9,0.6,2545.01640005086,2381.42600004768,0.0714285714285714,12.4188481675393,0.6,15,0,0,"ver1","0","0","0",-3.90534987008247,"0","0","F",31,"Adults"
"8728625","lottery",8,0.533333333333333,1841.50700003656,1689.59600002384,0.0714285714285714,9.6,0.533333333333333,15,0,0,"ver1","0","0","0",-3.90534987008247,"0","0","F",31,"Adults"
"8728631","competition",5,0.333333333333333,5411.61380000059,3865.99799999702,0.142857142857143,9.05933682373473,0.333333333333333,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",20,"Adults"
"8728631","coordination",8,0.533333333333333,2193.44366666984,1515.83300000595,0.214285714285714,12.2820244328098,0.533333333333333,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",20,"Adults"
"8728631","lottery",5,0.333333333333333,2589.35186667143,2696.89400000298,0.0714285714285714,9.5,0.333333333333333,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",20,"Adults"
"8728634","competition",6,0.4,5159.57319999978,4589.5509999999,0.5,8.40523560209424,0.4,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",20,"Adults"
"8728634","coordination",6,0.4,2952.60693333317,2640.3029999999,0.0714285714285714,12.034554973822,0.4,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",20,"Adults"
"8728634","lottery",5,0.333333333333333,1912.49966666652,1840.1149999999,0.0714285714285714,9.5,0.333333333333333,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",20,"Adults"
"8728654","competition",5,0.333333333333333,6937.6879999992,3705.72900000001,0.357142857142857,9.05061082024433,0.333333333333333,15,0,0,"ver1","0","0","0",-2.86394126127949,"0","0","F",22,"Adults"
"8728654","coordination",6,0.4,3470.40813332538,2327.71699997617,0.428571428571429,10.6219895287958,0.4,15,0,0,"ver1","0","0","0",-2.86394126127949,"0","0","F",22,"Adults"
"8728654","lottery",8,0.533333333333333,1814.0518666619,1549.12000001193,0.214285714285714,9.46666666666667,0.533333333333333,15,0,0,"ver1","0","0","0",-2.86394126127949,"0","0","F",22,"Adults"
"8743736","competition",10,0.666666666666667,2928.80840006676,1662.45499999999,0.357142857142857,8.88726003490401,0.666666666666667,15,0,0,"ver1","0","0","0",-2.86394126127949,"0","0","F",25,"Adults"
"8743736","coordination",1,0.0666666666666667,2634.5967334287,1951.38800014305,0.142857142857143,8.6652705061082,0.0666666666666667,15,0,0,"ver1","0","0","0",-2.86394126127949,"0","0","F",25,"Adults"
"8743736","lottery",8,0.533333333333333,1683.12046676203,1438.29600014305,0.214285714285714,9.46666666666667,0.533333333333333,15,0,0,"ver1","0","0","0",-2.86394126127949,"0","0","F",25,"Adults"
"8743737","competition",7,0.466666666666667,1374.8,1026,0.0714285714285714,9.54171029668412,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",25,"Adults"
"8743737","coordination",7,0.466666666666667,2204,1294,0.0714285714285714,12.2904013961606,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",25,"Adults"
"8743737","lottery",7,0.466666666666667,1497.6,1409,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",25,"Adults"
"8743738","competition",4,0.266666666666667,2978.23053333155,2008.93800000596,0.5,8.47643979057592,0.266666666666667,15,0,0,"ver1","0","0","0",-2.27803101712859,"0","0","F",25,"Adults"
"8743738","coordination",5,0.333333333333333,4200.15206666667,3525.12700000596,0.214285714285714,10.7937172774869,0.333333333333333,15,0,0,"ver1","0","0","0",-2.27803101712859,"0","0","F",25,"Adults"
"8743738","lottery",4,0.266666666666667,2196.5057999992,1706.07400000299,0.214285714285714,9.2,0.266666666666667,15,0,0,"ver1","0","0","0",-2.27803101712859,"0","0","F",25,"Adults"
"8743740","competition",6,0.4,5706.75599999523,2654.00599999106,0.428571428571429,8.67050610820244,0.4,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",27,"Adults"
"8743740","coordination",8,0.533333333333333,2474.03713332836,2256.18199999403,0.0714285714285714,12.4272251308901,0.533333333333333,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",27,"Adults"
"8743740","lottery",5,0.333333333333333,3141.54146666011,2786.96699999106,0.0714285714285714,9.5,0.333333333333333,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",27,"Adults"
"8743741","competition",10,0.666666666666667,7915.08700006675,3920.4760000477,0.357142857142857,9.5434554973822,0.666666666666667,15,0,0,"ver1","0","0","0",-3.90534987008248,"0","0","M",26,"Adults"
"8743741","coordination",12,0.8,1834.15840010172,1430.19400019074,0.285714285714286,11.0202443280977,0.8,15,0,0,"ver1","0","0","0",-3.90534987008248,"0","0","M",26,"Adults"
"8743741","lottery",8,0.533333333333333,2461.75700006358,1877.86500014305,0.0714285714285714,9.6,0.533333333333333,15,0,0,"ver1","0","0","0",-3.90534987008248,"0","0","M",26,"Adults"
"8750031","competition",5,0.333333333333333,1790.54846671117,1285.97799995232,0.0714285714285714,9.19371727748691,0.333333333333333,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","F",23,"Adults"
"8750031","coordination",5,0.333333333333333,2077.03760005722,1497.18900009537,0.0714285714285714,11.6178010471204,0.333333333333333,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","F",23,"Adults"
"8750031","lottery",6,0.4,1745.60466673978,1167.11300004768,0.0714285714285714,9.6,0.4,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","F",23,"Adults"
"8750033","competition",6,0.4,2645.47933333418,2027.663,0.5,7.97975567190227,0.4,15,0,0,"ver1","0","0","0",1.67947748550959,"1","1","F",23,"Adults"
"8750033","coordination",6,0.4,1461.71666666729,1228.20699999999,0.357142857142857,5.94973821989529,0.4,15,0,0,"ver1","0","0","0",1.67947748550959,"1","1","F",23,"Adults"
"8750033","lottery",4,0.266666666666667,3283.40346666714,2086.03400000112,0.357142857142857,6.6,0.266666666666667,15,0,0,"ver1","0","0","0",1.67947748550959,"1","1","F",23,"Adults"
"8750034","competition",9,0.6,3728.66666666667,3186,0.5,9.39232111692845,0.6,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","M",23,"Adults"
"8750034","coordination",8,0.533333333333333,1152.2,1054.00000000001,0.214285714285714,12.0020942408377,0.533333333333333,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","M",23,"Adults"
"8750034","lottery",7,0.466666666666667,1109.8,971,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","M",23,"Adults"
"8750275","competition",6,0.4,3726.43839990781,1868.19899999999,0.357142857142857,8.5804537521815,0.4,15,0,0,"ver1","0","0","0",0.131565297073022,"1","1","F",22,"Adults"
"8750275","coordination",8,0.533333333333333,1625.99139995232,1245.43799995232,0.214285714285714,12.1630017452007,0.533333333333333,15,0,0,"ver1","0","0","0",0.131565297073022,"1","1","F",22,"Adults"
"8750275","lottery",8,0.533333333333333,4739.8381998951,2362.94899990463,0.714285714285714,7.6,0.533333333333333,15,0,0,"ver1","0","0","0",0.131565297073022,"1","1","F",22,"Adults"
"8750278","competition",5,0.333333333333333,1370.59053333169,1253.587,0.357142857142857,9.05026178010471,0.333333333333333,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",23,"Adults"
"8750278","coordination",12,0.8,2603.69046666523,1918.48999999926,0.285714285714286,10.9483420593368,0.8,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",23,"Adults"
"8750278","lottery",7,0.466666666666667,1171.81426666553,1004.44099999851,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","F",23,"Adults"
"8750281","competition",4,0.266666666666667,3628.13333333334,3654.00000000001,0.357142857142857,7.80279232111693,0.266666666666667,15,0,0,"ver1","0","0","0",-2.58502825304526,"0","0","M",23,"Adults"
"8750281","coordination",9,0.6,2301.13333333333,1837.00000000001,0.0714285714285714,12.4188481675393,0.6,15,0,0,"ver1","0","0","0",-2.58502825304526,"0","0","M",23,"Adults"
"8750281","lottery",10,0.666666666666667,2023.93333333333,1735,0.0714285714285714,9.33333333333333,0.666666666666667,15,0,0,"ver1","0","0","0",-2.58502825304526,"0","0","M",23,"Adults"
"8756676","competition",2,0.133333333333333,4045.94926666488,2393.25900000297,0.285714285714286,8.41815008726003,0.133333333333333,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","M",25,"Adults"
"8756676","coordination",15,1,1294.73119999762,1005.59699999106,0,9.59162303664921,1,15,0,1,"ver1","0","0","0",-4.35121880702236,"0","0","M",25,"Adults"
"8756676","lottery",7,0.466666666666667,2293.06706666527,1475.80700000297,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","M",25,"Adults"
"8756704","competition",5,0.333333333333333,7810.23853351136,4635.72600009537,0.428571428571429,8.94764397905759,0.333333333333333,15,0,0,"ver1","0","0","0",-0.280722101396892,"0","0","F",25,"Adults"
"8756704","coordination",7,0.466666666666667,3889.55060019709,3808.41200009537,0.357142857142857,11.1916230366492,0.466666666666667,15,0,0,"ver1","0","0","0",-0.280722101396892,"0","0","F",25,"Adults"
"8756704","lottery",5,0.333333333333333,3427.03526689555,2618.353,0.571428571428571,8.1,0.333333333333333,15,0,0,"ver1","0","0","0",-0.280722101396892,"0","0","F",25,"Adults"
"8756708","competition",9,0.6,4228.66599999324,2937.262,0.357142857142857,9.55287958115183,0.6,15,0,0,"ver1","0","1","1",NA,"0","1","M",35,"Adults"
"8756708","coordination",9,0.6,2576.19986665832,2131.39800000002,0.0714285714285714,12.4188481675393,0.6,15,0,0,"ver1","0","1","1",NA,"0","1","M",35,"Adults"
"8756708","lottery",15,1,1885.10746665753,1095.12400000001,0,7.5,1,15,0,1,"ver1","0","1","1",NA,"0","1","M",35,"Adults"
"8758609","competition",3,0.2,3454.8,3183,0.285714285714286,8.56544502617801,0.2,15,0,0,"ver1","0","0","0",-1.6038738379658,"0","0","F",25,"Adults"
"8758609","coordination",5,0.333333333333333,3512.13333333334,2927,0.0714285714285714,11.6178010471204,0.333333333333333,15,0,0,"ver1","0","0","0",-1.6038738379658,"0","0","F",25,"Adults"
"8758609","lottery",7,0.466666666666667,1940.73333333333,1543,0.357142857142857,9.1,0.466666666666667,15,0,0,"ver1","0","0","0",-1.6038738379658,"0","0","F",25,"Adults"
"8758610","competition",11,0.733333333333333,10417.8,4136,0.0714285714285714,9.9455497382199,0.733333333333333,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","M",26,"Adults"
"8758610","coordination",5,0.333333333333333,11843.6,2553,0.0714285714285714,11.6178010471204,0.333333333333333,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","M",26,"Adults"
"8758610","lottery",7,0.466666666666667,2270.8,1578,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702236,"0","0","M",26,"Adults"
"8758611","competition",8,0.533333333333333,2435.73380000034,2190.48900000038,0.0714285714285714,9.72565445026178,0.533333333333333,15,0,0,"ver1","0","0","0",-3.90534987008247,"0","0","M",19,"Adults"
"8758611","coordination",15,1,1994.79026666682,1760.85900000038,0,9.59162303664921,1,15,0,1,"ver1","0","0","0",-3.90534987008247,"0","0","M",19,"Adults"
"8758611","lottery",8,0.533333333333333,2206.25373333381,1682.75999999999,0.0714285714285714,9.6,0.533333333333333,15,0,0,"ver1","0","0","0",-3.90534987008247,"0","0","M",19,"Adults"
"8758613","competition",6,0.4,5227.59306667164,3829.55300001192,0.142857142857143,8.51937172774869,0.4,15,0,0,"ver1","0","0","0",-3.50378338932455,"0","0","M",20,"Adults"
"8758613","coordination",5,0.333333333333333,3178.37606667441,2788.05400000596,0.357142857142857,11.1417102966841,0.333333333333333,15,0,0,"ver1","0","0","0",-3.50378338932455,"0","0","M",20,"Adults"
"8758613","lottery",6,0.4,3044.28820000596,2485.38200000596,0.214285714285714,9.53333333333333,0.4,15,0,0,"ver1","0","0","0",-3.50378338932455,"0","0","M",20,"Adults"
"8758719","competition",2,0.133333333333333,1776.6,867,0.142857142857143,7.88830715532286,0.133333333333333,15,0,0,"ver1","0","0","0",0.878260314994779,"1","1","F",20,"Adults"
"8758719","coordination",15,1,752.266666666667,717,0,9.59162303664921,1,15,0,1,"ver1","0","0","0",0.878260314994779,"1","1","F",20,"Adults"
"8758719","lottery",3,0.2,1303.2,1250,0.285714285714286,7.16666666666667,0.2,15,0,0,"ver1","0","0","0",0.878260314994779,"1","1","F",20,"Adults"
"8765800","competition",0,0,1473.35979999205,726.767999982112,0,8,0,15,0,1,"ver1","1","0","1",NA,"0","1","F",26,"Adults"
"8765800","coordination",8,0.533333333333333,2099.40166665991,1722.38900000596,0.0714285714285714,12.4272251308901,0.533333333333333,15,0,0,"ver1","1","0","1",NA,"0","1","F",26,"Adults"
"8765800","lottery",0,0,2038.27473332817,1456.79900000596,0,8,0,15,0,1,"ver1","1","0","1",NA,"0","1","F",26,"Adults"
"8765802","competition",5,0.333333333333333,8126.75866666667,6573.86000000004,0.5,8.06771378708551,0.333333333333333,15,0,0,"ver1","0","0","0",-3.21537985231866,"0","0","F",25,"Adults"
"8765802","coordination",11,0.733333333333333,3427.39866666667,2180.84,0.285714285714286,11.38184991274,0.733333333333333,15,0,0,"ver1","0","0","0",-3.21537985231866,"0","0","F",25,"Adults"
"8765802","lottery",9,0.6,2081.108,1671.22,0.0714285714285714,9.5,0.6,15,0,0,"ver1","0","0","0",-3.21537985231866,"0","0","F",25,"Adults"
"8766696","competition",5,0.333333333333333,2359.60446666659,1418.4099999998,0.0714285714285714,9.19371727748691,0.333333333333333,15,0,0,"ver1","0","0","0",-3.00372689418511,"0","0","F",23,"Adults"
"8766696","coordination",8,0.533333333333333,1993.94573333339,1676.98599999963,0.0714285714285714,12.4272251308901,0.533333333333333,15,0,0,"ver1","0","0","0",-3.00372689418511,"0","0","F",23,"Adults"
"8766696","lottery",6,0.4,3541.75000000006,2656.51800000019,0.214285714285714,9.46666666666667,0.4,15,0,0,"ver1","0","0","0",-3.00372689418511,"0","0","F",23,"Adults"
"8766697","competition",6,0.4,3724.47900002225,2302.08700002384,0.5,8.67434554973822,0.4,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",25,"Adults"
"8766697","coordination",9,0.6,1907.19186668812,1299.94799999997,0.0714285714285714,12.4188481675393,0.6,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",25,"Adults"
"8766697","lottery",5,0.333333333333333,1159.27360001987,1027.58200001193,0.0714285714285714,9.5,0.333333333333333,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",25,"Adults"
"8766698","competition",3,0.2,2670.06666666667,1738,0.428571428571429,8.56928446771379,0.2,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","M",24,"Adults"
"8766698","coordination",6,0.4,2851.26666666667,2704,0.0714285714285714,12.034554973822,0.4,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","M",24,"Adults"
"8766698","lottery",6,0.4,1820.6,1580,0.0714285714285714,9.6,0.4,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","M",24,"Adults"
"8766699","competition",15,1,1674.86666666667,1260,0,9.56020942408377,1,15,0,1,"ver1","0","0","0",-1.33390274907543,"0","0","F",24,"Adults"
"8766699","coordination",10,0.666666666666667,1416.4,1073.00000000001,0.214285714285714,11.7787085514834,0.666666666666667,15,0,0,"ver1","0","0","0",-1.33390274907543,"0","0","F",24,"Adults"
"8766699","lottery",12,0.8,983.533333333335,822,0.214285714285714,8.66666666666667,0.8,15,0,0,"ver1","0","0","0",-1.33390274907543,"0","0","F",24,"Adults"
"8766700","competition",8,0.533333333333333,3145.94253332737,3141.27899999701,0.5,8.54031413612566,0.533333333333333,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","F",25,"Adults"
"8766700","coordination",7,0.466666666666667,2761.64066666031,2441.14699999106,0.0714285714285714,12.2904013961606,0.466666666666667,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","F",25,"Adults"
"8766700","lottery",6,0.4,2409.17353332876,1691.03899999702,0.0714285714285714,9.6,0.4,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","F",25,"Adults"
"8766701","competition",10,0.666666666666667,8179.09853334685,6352.40600001789,0.357142857142857,8.53856893542758,0.666666666666667,15,0,0,"ver1","0","0","0",-4.35121880702235,"0","0","F",25,"Adults"
"8766701","coordination",7,0.466666666666667,3873.50293334128,2848.785,0.214285714285714,11.5239092495637,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702235,"0","0","F",25,"Adults"
"8766701","lottery",7,0.466666666666667,2207.42640001192,2000.09200001194,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0,"ver1","0","0","0",-4.35121880702235,"0","0","F",25,"Adults"
"8766702","competition",4,0.266666666666667,1623.74213333344,1186.33300000009,0.0714285714285714,9.04013961605585,0.266666666666667,15,0,0,"ver1","0","0","0",-3.21537985231866,"0","0","M",25,"Adults"
"8766702","coordination",15,1,1331.95166666677,731.013000000188,0,9.59162303664921,1,15,0,1,"ver1","0","0","0",-3.21537985231866,"0","0","M",25,"Adults"
"8766702","lottery",9,0.6,1274.47093333349,870.506999999998,0.0714285714285714,9.5,0.6,15,0,0,"ver1","0","0","0",-3.21537985231866,"0","0","M",25,"Adults"
"8766703","competition",5,0.333333333333333,3044.66666666667,2299,0.214285714285714,9.2369982547993,0.333333333333333,15,0,0,"ver1","0","0","0",-3.90534987008247,"0","0","F",25,"Adults"
"8766703","coordination",12,0.8,1921.93333333333,1173,0.142857142857143,11.1759162303665,0.8,15,0,0,"ver1","0","0","0",-3.90534987008247,"0","0","F",25,"Adults"
"8766703","lottery",8,0.533333333333333,2170.93333333333,1293,0.0714285714285714,9.6,0.533333333333333,15,0,0,"ver1","0","0","0",-3.90534987008247,"0","0","F",25,"Adults"
"8766704","competition",8,0.533333333333333,3611.34713332976,1755.13399998212,0.0714285714285714,8.01849912739965,0.533333333333333,15,0,0,"ver1","0","0","0",0.220080482808907,"1","1","F",23,"Adults"
"8766704","coordination",7,0.466666666666667,2244.63893332698,1784.90999998212,0.214285714285714,11.7567190226876,0.466666666666667,15,0,0,"ver1","0","0","0",0.220080482808907,"1","1","F",23,"Adults"
"8766704","lottery",14,0.933333333333333,1395.40453332618,1112.34399998212,0.142857142857143,7.46666666666667,0.933333333333333,15,0,0,"ver1","0","0","0",0.220080482808907,"1","1","F",23,"Adults"
"8766705","competition",10,0.666666666666667,8335.83746666845,6771.60900000596,0.5,8.63769633507853,0.666666666666667,15,0,0,"ver1","0","1","1",NA,"0","1","M",28,"Adults"
"8766705","coordination",12,0.8,2950.239,1697.53099999702,0.214285714285714,11.4244328097731,0.8,15,0,0,"ver1","0","1","1",NA,"0","1","M",28,"Adults"
"8766705","lottery",15,1,2458.614599999,1056.69100000596,0,7.5,1,15,0,1,"ver1","0","1","1",NA,"0","1","M",28,"Adults"
"8766943","competition",3,0.2,1547.38506668574,964.080000023838,0.357142857142857,8.66212914485166,0.2,15,0,0,"ver1","0","0","0",-2.02036082530353,"0","0","F",26,"Adults"
"8766943","coordination",5,0.333333333333333,2400.19180003179,1795.804,0.214285714285714,10.560907504363,0.333333333333333,15,0,0,"ver1","0","0","0",-2.02036082530353,"0","0","F",26,"Adults"
"8766943","lottery",3,0.2,1362.62200001589,1091.75399997616,0.214285714285714,9.03333333333333,0.2,15,0,0,"ver1","0","0","0",-2.02036082530353,"0","0","F",26,"Adults"
"8766944","competition",7,0.466666666666667,2829.93286666632,2610.26000000074,0.285714285714286,9.32774869109948,0.466666666666667,15,0,0,"ver1","0","0","0",-3.21537985231866,"0","0","F",21,"Adults"
"8766944","coordination",10,0.666666666666667,1607.01279999911,1243.389,0.214285714285714,12.1410122164049,0.666666666666667,15,0,0,"ver1","0","0","0",-3.21537985231866,"0","0","F",21,"Adults"
"8766944","lottery",9,0.6,1809.61259999945,1561.16600000074,0.0714285714285714,9.5,0.6,15,0,0,"ver1","0","0","0",-3.21537985231866,"0","0","F",21,"Adults"
"8766945","competition",4,0.266666666666667,5965.09680000074,4911.22700000037,0.357142857142857,8.94380453752182,0.266666666666667,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",26,"Adults"
"8766945","coordination",4,0.266666666666667,4417.53680000067,4334.03200000001,0.285714285714286,9.73752181500873,0.266666666666667,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",26,"Adults"
"8766945","lottery",5,0.333333333333333,2845.15313333398,2392.94200000074,0.0714285714285714,9.5,0.333333333333333,15,0,0,"ver1","0","0","0",-3.59580859732597,"0","0","F",26,"Adults"
"8766946","competition",2,0.133333333333333,1263.33333333334,1049,0.214285714285714,8.48237347294939,0.133333333333333,15,0,0,"ver1","0","0","0",-1.10576391895575,"0","0","F",21,"Adults"
"8766946","coordination",11,0.733333333333333,1638.46666666667,1300,0.357142857142857,11.6303664921466,0.733333333333333,15,0,0,"ver1","0","0","0",-1.10576391895575,"0","0","F",21,"Adults"
"8766946","lottery",8,0.533333333333333,1924.6,1611,0.5,8.8,0.533333333333333,15,0,0,"ver1","0","0","0",-1.10576391895575,"0","0","F",21,"Adults"
"8766947","competition",6,0.4,3181.6698,2831.44100004768,0.571428571428571,8.51099476439791,0.4,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","F",24,"Adults"
"8766947","coordination",6,0.4,2040.80806666349,1832.858,0.357142857142857,11.2823734729494,0.4,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","F",24,"Adults"
"8766947","lottery",6,0.4,1375.43286667302,1303.62400004768,0.0714285714285714,9.6,0.4,15,0,0,"ver1","0","0","0",-4.20240728470748,"0","0","F",24,"Adults"
"8766948","competition",8,0.533333333333333,3579.15473332737,3734.29099998808,0.285714285714286,9.4478184991274,0.533333333333333,15,0,0,"ver1","0","0","0",-2.81717129202054,"0","0","F",26,"Adults"
"8766948","coordination",11,0.733333333333333,2440.48013332757,1755.20899999107,0.214285714285714,11.7794066317627,0.733333333333333,15,0,0,"ver1","0","0","0",-2.81717129202054,"0","0","F",26,"Adults"
"8766948","lottery",9,0.6,2063.16519999543,1874.34599999999,0.214285714285714,9.43333333333333,0.6,15,0,0,"ver1","0","0","0",-2.81717129202054,"0","0","F",26,"Adults"
"8766950","competition",7,0.466666666666667,3478.78633337466,2700.66300004769,0.357142857142857,8.90191972076789,0.466666666666667,15,0,0,"ver1","0","0","0",-1.8576502747323,"0","0","F",21,"Adults"
"8766950","coordination",11,0.733333333333333,1933.65286671117,1477.261,0.571428571428571,9.42897033158813,0.733333333333333,15,0,0,"ver1","0","0","0",-1.8576502747323,"0","0","F",21,"Adults"
"8766950","lottery",8,0.533333333333333,2078.82806670322,1801.13100002384,0.214285714285714,9.2,0.533333333333333,15,0,0,"ver1","0","0","0",-1.8576502747323,"0","0","F",21,"Adults"
"8766951","competition",4,0.266666666666667,3339.67860002225,3495.72300004767,0.214285714285714,8.9630017452007,0.266666666666667,15,0,0,"ver1","0","0","0",-2.89887553943185,"0","0","F",34,"Adults"
"8766951","coordination",8,0.533333333333333,4386.00806667938,4187.32500002384,0.571428571428571,10.1905759162304,0.533333333333333,15,0,0,"ver1","0","0","0",-2.89887553943185,"0","0","F",34,"Adults"
"8766951","lottery",4,0.266666666666667,2250.33520000794,2157.85499997615,0.0714285714285714,9.33333333333333,0.266666666666667,15,0,0,"ver1","0","0","0",-2.89887553943185,"0","0","F",34,"Adults"
"8766952","competition",7,0.466666666666667,5233.49793339373,3946.46800007153,0.357142857142857,8.12530541012216,0.466666666666667,15,0,0,"ver1","0","0","0",-3.21537985231866,"0","0","F",25,"Adults"
"8766952","coordination",15,1,2039.17820004133,1845.28200004768,0,9.59162303664921,1,15,0,1,"ver1","0","0","0",-3.21537985231866,"0","0","F",25,"Adults"
"8766952","lottery",9,0.6,2931.13920004927,2522.89100002384,0.0714285714285714,9.5,0.6,15,0,0,"ver1","0","0","0",-3.21537985231866,"0","0","F",25,"Adults"
"8766972","competition",5,0.333333333333333,2986.29513337466,1368.391,0.5,8.91483420593368,0.333333333333333,15,0,0,"ver1","0","0","0",0.115826272849,"1","1","F",27,"Adults"
"8766972","coordination",15,1,1098.72333336194,1081.42900014305,0,9.59162303664921,1,15,0,1,"ver1","0","0","0",0.115826272849,"1","1","F",27,"Adults"
"8766972","lottery",14,0.933333333333333,3664.3956000445,3710.56200009536,0.142857142857143,7.53333333333333,0.933333333333333,15,0,0,"ver1","0","0","0",0.115826272849,"1","1","F",27,"Adults"
