"","sub","game","Screen","rt","trial","Object.Name","sp","left.column","right.column","rt.out","left.response","right.response","answer","response","switch","payoff"
"5044",10934056,"competition","trial",2994.4000000477,14,"left",7,"7.png","15solosesoli.png",0,"SP","UP","SP",0,0,7
"5046",10934056,"competition","trial",2280.90000009537,15,"left",11,"11.png","15solosesoli.png",0,"SP","UP","SP",0,0,11
"5055",10934064,"competition","trial",17347.5999999046,1,"right",15,"15.png","15solosesoli.png",1,"SP","UP","UP",1,1,9.81308411214953
"5057",10934064,"competition","trial",6326.89999990463,2,"right",3,"3.png","15solosesoli.png",0,"SP","UP","UP",1,1,3.22429906542056
"5059",10934064,"competition","trial",3109.49999971389,3,"right",13,"13.png","15solosesoli.png",0,"SP","UP","UP",1,0,9.53271028037383
"5061",10934064,"competition","trial",4112.09999990463,4,"left",1,"15solosesoli.png","1.png",0,"UP","SP","UP",1,NA,3.08411214953271
"5063",10934064,"competition","trial",5346.8,5,"left",7,"15solosesoli.png","7.png",0,"UP","SP","UP",1,1,5.46728971962617
"5065",10934064,"competition","trial",2972.8,6,"right",14,"15solosesoli.png","14.png",0,"UP","SP","SP",0,1,14
"5067",10934064,"competition","trial",3550.49999961853,7,"left",11,"15solosesoli.png","11.png",0,"UP","SP","UP",1,0,8.69158878504673
"5069",10934064,"competition","trial",2156,8,"right",5,"15solosesoli.png","5.png",0,"UP","SP","SP",0,1,5
"5071",10934064,"competition","trial",1865.19999990463,9,"right",12,"12.png","15solosesoli.png",0,"SP","UP","UP",1,0,9.67289719626168
"5073",10934064,"competition","trial",997.099999809267,10,"right",10,"10.png","15solosesoli.png",0,"SP","UP","UP",1,0,8.97196261682243
"5075",10934064,"competition","trial",1674.5999997139,11,"left",2,"2.png","15solosesoli.png",0,"SP","UP","SP",0,1,2
"5077",10934064,"competition","trial",2123.09999961853,12,"right",4,"4.png","15solosesoli.png",0,"SP","UP","UP",1,0,4.76635514018692
"5079",10934064,"competition","trial",2027.5999997139,13,"left",6,"6.png","15solosesoli.png",0,"SP","UP","SP",0,0,6
"5081",10934064,"competition","trial",1421.49999980927,14,"right",9,"9.png","15solosesoli.png",0,"SP","UP","UP",1,1,6.72897196261682
"5083",10934064,"competition","trial",3383,15,"left",8,"8.png","15solosesoli.png",0,"SP","UP","SP",0,1,8
"5088",10934064,"lottery","trial",8378.49999961854,1,"right",2,"2.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5090",10934064,"lottery","trial",2618.20000000001,2,"right",10,"15soloseacaso.png","10.png",0,"UP","SP","SP",0,1,10
"5092",10934064,"lottery","trial",1681.2,3,"left",12,"15soloseacaso.png","12.png",0,"UP","SP","UP",1,1,7.5
"5094",10934064,"lottery","trial",1681.99999990463,4,"left",13,"13.png","15soloseacaso.png",0,"SP","UP","SP",0,1,13
"5096",10934064,"lottery","trial",1426.39999999999,5,"left",7,"15soloseacaso.png","7.png",0,"UP","SP","UP",1,1,7.5
"5098",10934064,"lottery","trial",1298.5,6,"right",15,"15.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"5100",10934064,"lottery","trial",1406.89999961853,7,"right",14,"15soloseacaso.png","14.png",0,"UP","SP","SP",0,0,14
"5102",10934064,"lottery","trial",953.79999990463,8,"right",5,"5.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5104",10934064,"lottery","trial",5097.09999961853,9,"right",11,"15soloseacaso.png","11.png",0,"UP","SP","SP",0,0,11
"5106",10934064,"lottery","trial",11215.3,10,"right",4,"4.png","15soloseacaso.png",1,"SP","UP","UP",1,0,7.5
"5108",10934064,"lottery","trial",1551.59999961853,11,"right",1,"1.png","15soloseacaso.png",0,"SP","UP","UP",1,NA,7.5
"5110",10934064,"lottery","trial",1097.3,12,"left",3,"15soloseacaso.png","3.png",0,"UP","SP","UP",1,0,7.5
"5112",10934064,"lottery","trial",1832.29999999996,13,"right",8,"8.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5114",10934064,"lottery","trial",3977.89999961853,14,"right",9,"9.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5116",10934064,"lottery","trial",2076.59999990463,15,"left",6,"6.png","15soloseacaso.png",0,"SP","UP","SP",0,1,6
"5121",10934064,"coordination","trial",9525.09999961854,1,"right",2,"2.png","15soloseinsieme.png",1,"SP","UP","UP",1,0,9.81308411214953
"5123",10934064,"coordination","trial",1037.20000000001,2,"right",4,"4.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,10.2336448598131
"5125",10934064,"coordination","trial",1378.59999961854,3,"left",12,"12.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,12
"5127",10934064,"coordination","trial",598.800000000047,4,"left",9,"9.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,9
"5129",10934064,"coordination","trial",962.299999904644,5,"right",14,"15soloseinsieme.png","14.png",0,"UP","SP","SP",0,0,14
"5131",10934064,"coordination","trial",1592.49999980925,6,"left",6,"15soloseinsieme.png","6.png",0,"UP","SP","UP",1,0,9.25233644859813
"5133",10934064,"coordination","trial",700.499999618536,7,"left",1,"15soloseinsieme.png","1.png",0,"UP","SP","UP",1,NA,11.9158878504673
"5135",10934064,"coordination","trial",614.999999999971,8,"left",10,"15soloseinsieme.png","10.png",0,"UP","SP","UP",1,1,6.02803738317757
"5137",10934064,"coordination","trial",1722.49999990463,9,"right",3,"3.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,11.7757009345794
"5139",10934064,"coordination","trial",984.399999999994,10,"right",13,"15soloseinsieme.png","13.png",0,"UP","SP","SP",0,0,13
"5141",10934064,"coordination","trial",1560.09999961854,11,"left",11,"15soloseinsieme.png","11.png",0,"UP","SP","UP",1,0,6.30841121495327
"5143",10934064,"coordination","trial",1229.5,12,"right",7,"7.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,9.53271028037383
"5145",10934064,"coordination","trial",2621.69999980927,13,"left",8,"8.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,8
"5147",10934064,"coordination","trial",1231.29999999999,14,"right",15,"15.png","15soloseinsieme.png",0,"SP","UP","UP",1,1,5.18691588785047
"5149",10934064,"coordination","trial",2571.89999999999,15,"left",5,"15soloseinsieme.png","5.png",0,"UP","SP","UP",1,0,10.6542056074766
"5158",10934067,"competition","trial",35077.9999999762,1,"left",12,"15solosesoli.png","12.png",1,"UP","SP","UP",1,0,9.81308411214953
"5160",10934067,"competition","trial",4400.00000000001,2,"right",13,"13.png","15solosesoli.png",0,"SP","UP","UP",1,0,9.67289719626168
"5162",10934067,"competition","trial",2780.89999997616,3,"left",15,"15solosesoli.png","15.png",0,"UP","SP","UP",1,1,9.81308411214953
"5164",10934067,"competition","trial",2618.9,4,"right",7,"7.png","15solosesoli.png",0,"SP","UP","UP",1,0,5.46728971962617
"5166",10934067,"competition","trial",1999.8,5,"left",3,"3.png","15solosesoli.png",0,"SP","UP","SP",0,1,3
"5168",10934067,"competition","trial",1422.09999995232,6,"right",14,"15solosesoli.png","14.png",0,"UP","SP","SP",0,1,14
"5170",10934067,"competition","trial",2104.79999995232,7,"left",9,"9.png","15solosesoli.png",0,"SP","UP","SP",0,1,9
"5172",10934067,"competition","trial",1439.19999997616,8,"left",11,"15solosesoli.png","11.png",0,"UP","SP","UP",1,1,8.55140186915888
"5174",10934067,"competition","trial",1545.39999992847,9,"right",2,"2.png","15solosesoli.png",0,"SP","UP","UP",1,0,5.18691588785047
"5176",10934067,"competition","trial",7043.5,10,"right",1,"1.png","15solosesoli.png",0,"SP","UP","UP",1,NA,3.08411214953271
"5178",10934067,"competition","trial",6162.09999992847,11,"right",8,"8.png","15solosesoli.png",0,"SP","UP","UP",1,0,6.02803738317757
"5180",10934067,"competition","trial",20954.8000000238,12,"left",6,"15solosesoli.png","6.png",1,"UP","SP","UP",1,0,5.74766355140187
"5182",10934067,"competition","trial",471.399999999994,13,"left",10,"10.png","15solosesoli.png",0,"SP","UP","SP",0,0,10
"5184",10934067,"competition","trial",896.600000000006,14,"left",5,"15solosesoli.png","5.png",0,"UP","SP","UP",1,1,4.34579439252336
"5186",10934067,"competition","trial",543.799999976152,15,"left",4,"4.png","15solosesoli.png",0,"SP","UP","SP",0,0,4
"5191",10934067,"lottery","trial",5075.40000002384,1,"right",7,"7.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5193",10934067,"lottery","trial",1538.5,2,"left",2,"15soloseacaso.png","2.png",0,"UP","SP","UP",1,1,7.5
"5195",10934067,"lottery","trial",1453.20000002385,3,"left",15,"15.png","15soloseacaso.png",0,"SP","UP","SP",0,1,15
"5197",10934067,"lottery","trial",1494.5999999523,4,"right",4,"15soloseacaso.png","4.png",0,"UP","SP","SP",0,0,4
"5199",10934067,"lottery","trial",1890.30000002385,5,"left",11,"15soloseacaso.png","11.png",0,"UP","SP","UP",1,1,7.5
"5201",10934067,"lottery","trial",1114.19999995231,6,"right",12,"12.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5203",10934067,"lottery","trial",1234.59999999998,7,"left",13,"13.png","15soloseacaso.png",0,"SP","UP","SP",0,1,13
"5205",10934067,"lottery","trial",525.500000023836,8,"left",3,"3.png","15soloseacaso.png",0,"SP","UP","SP",0,1,3
"5207",10934067,"lottery","trial",1033.79999999999,9,"right",14,"14.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"5209",10934067,"lottery","trial",2653.69999997615,10,"left",6,"15soloseacaso.png","6.png",0,"UP","SP","UP",1,0,7.5
"5211",10934067,"lottery","trial",6049.19999995231,11,"right",8,"8.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5213",10934067,"lottery","trial",597.29999992848,12,"right",1,"15soloseacaso.png","1.png",0,"UP","SP","SP",0,NA,1
"5215",10934067,"lottery","trial",447.100000000006,13,"right",5,"5.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"5217",10934067,"lottery","trial",929.299999999988,14,"right",9,"9.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5219",10934067,"lottery","trial",10558.1,15,"right",10,"15soloseacaso.png","10.png",1,"UP","SP","SP",0,1,10
"5224",10934067,"coordination","trial",6239.19999997615,1,"left",12,"15soloseinsieme.png","12.png",0,"UP","SP","UP",1,1,5.18691588785047
"5226",10934067,"coordination","trial",3321.49999995233,2,"right",1,"1.png","15soloseinsieme.png",0,"SP","UP","UP",1,NA,11.9158878504673
"5228",10934067,"coordination","trial",1417,3,"left",9,"9.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,9
"5230",10934067,"coordination","trial",2282.29999999996,4,"left",14,"14.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,14
"5232",10934067,"coordination","trial",1909,5,"right",3,"15soloseinsieme.png","3.png",0,"UP","SP","SP",0,1,3
"5234",10934067,"coordination","trial",2049.09999999998,6,"left",7,"15soloseinsieme.png","7.png",0,"UP","SP","UP",1,0,9.53271028037383
"5236",10934067,"coordination","trial",8883.79999997615,7,"right",6,"6.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,9.25233644859813
"5238",10934067,"coordination","trial",2317.59999999998,8,"right",15,"15.png","15soloseinsieme.png",0,"SP","UP","UP",1,1,5.18691588785047
"5240",10934067,"coordination","trial",784.400000000023,9,"right",10,"10.png","15soloseinsieme.png",0,"SP","UP","UP",1,1,6.02803738317757
"5242",10934067,"coordination","trial",1162.99999992846,10,"right",4,"4.png","15soloseinsieme.png",0,"SP","UP","UP",1,1,10.2336448598131
"5244",10934067,"coordination","trial",1497.5999999523,11,"left",2,"15soloseinsieme.png","2.png",0,"UP","SP","UP",1,0,9.81308411214953
"5246",10934067,"coordination","trial",1396.79999999999,12,"right",8,"8.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,8.97196261682243
"5248",10934067,"coordination","trial",1366.20000000001,13,"left",11,"11.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,11
"5250",10934067,"coordination","trial",1641.60000000001,14,"right",5,"5.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,10.6542056074766
"5252",10934067,"coordination","trial",1034.39999999997,15,"left",13,"15soloseinsieme.png","13.png",0,"UP","SP","UP",1,0,5.32710280373832
"5261",10934071,"competition","trial",5459.89999980927,1,"right",13,"13.png","15solosesoli.png",0,"SP","UP","UP",1,1,9.67289719626168
"5263",10934071,"competition","trial",5735.10000019073,2,"left",1,"15solosesoli.png","1.png",0,"UP","SP","UP",1,NA,3.08411214953271
"5265",10934071,"competition","trial",7171.6,3,"left",10,"10.png","15solosesoli.png",0,"SP","UP","SP",0,0,10
"5267",10934071,"competition","trial",5065.39999999999,4,"left",9,"9.png","15solosesoli.png",0,"SP","UP","SP",0,0,9
"5269",10934071,"competition","trial",2619.19999990463,5,"left",5,"5.png","15solosesoli.png",0,"SP","UP","SP",0,0,5
"5271",10934071,"competition","trial",2248.9,6,"left",4,"4.png","15solosesoli.png",0,"SP","UP","SP",0,0,4
"5273",10934071,"competition","trial",6539.7,7,"right",2,"15solosesoli.png","2.png",0,"UP","SP","SP",0,1,2
"5275",10934071,"competition","trial",8853.70000019074,8,"left",7,"7.png","15solosesoli.png",0,"SP","UP","SP",0,0,7
"5277",10934071,"competition","trial",8267.2,9,"left",15,"15.png","15solosesoli.png",0,"SP","UP","SP",0,0,15
"5279",10934071,"competition","trial",3037.89999990464,10,"left",3,"3.png","15solosesoli.png",0,"SP","UP","SP",0,0,3
"5281",10934071,"competition","trial",2260.90000009537,11,"left",8,"8.png","15solosesoli.png",0,"SP","UP","SP",0,0,8
"5283",10934071,"competition","trial",2292.80000019073,12,"left",14,"14.png","15solosesoli.png",0,"SP","UP","SP",0,1,14
"5285",10934071,"competition","trial",2406.30000019073,13,"right",6,"15solosesoli.png","6.png",0,"UP","SP","SP",0,0,6
"5287",10934071,"competition","trial",2398.49999980927,14,"left",12,"12.png","15solosesoli.png",0,"SP","UP","SP",0,0,12
"5289",10934071,"competition","trial",5787.00000009537,15,"left",11,"11.png","15solosesoli.png",0,"SP","UP","SP",0,0,11
"5294",10934071,"coordination","trial",2581.8,1,"right",10,"10.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,6.02803738317757
"5296",10934071,"coordination","trial",4430.00000019073,2,"left",2,"15soloseinsieme.png","2.png",0,"UP","SP","UP",1,0,9.81308411214953
"5298",10934071,"coordination","trial",1953.40000019074,3,"left",11,"15soloseinsieme.png","11.png",0,"UP","SP","UP",1,0,6.30841121495327
"5300",10934071,"coordination","trial",1262.39999990464,4,"left",7,"15soloseinsieme.png","7.png",0,"UP","SP","UP",1,0,9.53271028037383
"5302",10934071,"coordination","trial",1101.29999990464,5,"left",1,"15soloseinsieme.png","1.png",0,"UP","SP","UP",1,NA,11.9158878504673
"5304",10934071,"coordination","trial",983.500000000029,6,"left",3,"15soloseinsieme.png","3.png",0,"UP","SP","UP",1,0,11.7757009345794
"5306",10934071,"coordination","trial",2397.00000019075,7,"left",13,"15soloseinsieme.png","13.png",0,"UP","SP","UP",1,0,5.32710280373832
"5308",10934071,"coordination","trial",4582.60000000001,8,"left",5,"15soloseinsieme.png","5.png",0,"UP","SP","UP",1,0,10.6542056074766
"5310",10934071,"coordination","trial",989.000000190747,9,"left",9,"15soloseinsieme.png","9.png",0,"UP","SP","UP",1,0,8.13084112149533
"5312",10934071,"coordination","trial",1072.70000019073,10,"left",12,"15soloseinsieme.png","12.png",0,"UP","SP","UP",1,0,5.18691588785047
"5314",10934071,"coordination","trial",2019.60000009538,11,"right",4,"4.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,10.2336448598131
"5316",10934071,"coordination","trial",2781.70000000001,12,"left",8,"15soloseinsieme.png","8.png",0,"UP","SP","UP",1,0,8.97196261682243
"5318",10934071,"coordination","trial",2431.60000000001,13,"right",15,"15.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,5.18691588785047
"5320",10934071,"coordination","trial",1283.69999980927,14,"right",14,"14.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,5.74766355140187
"5322",10934071,"coordination","trial",1094.20000009536,15,"right",6,"6.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,9.25233644859813
"5327",10934071,"lottery","trial",3856.30000009536,1,"right",4,"4.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5329",10934071,"lottery","trial",2871.90000009537,2,"right",15,"15.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5331",10934071,"lottery","trial",5510.70000009536,3,"left",2,"2.png","15soloseacaso.png",0,"SP","UP","SP",0,1,2
"5333",10934071,"lottery","trial",3939.60000019072,4,"left",1,"15soloseacaso.png","1.png",0,"UP","SP","UP",1,NA,7.5
"5335",10934071,"lottery","trial",1399.19999999998,5,"left",11,"15soloseacaso.png","11.png",0,"UP","SP","UP",1,0,7.5
"5337",10934071,"lottery","trial",2732,6,"right",7,"15soloseacaso.png","7.png",0,"UP","SP","SP",0,0,7
"5339",10934071,"lottery","trial",1145.80000019073,7,"right",8,"15soloseacaso.png","8.png",0,"UP","SP","SP",0,0,8
"5341",10934071,"lottery","trial",2015.10000000003,8,"right",14,"14.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5343",10934071,"lottery","trial",1972.19999990464,9,"left",13,"15soloseacaso.png","13.png",0,"UP","SP","UP",1,0,7.5
"5345",10934071,"lottery","trial",2524.00000019075,10,"right",10,"10.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"5347",10934071,"lottery","trial",976.199999904638,11,"right",3,"3.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"5349",10934071,"lottery","trial",1978.80000019073,12,"left",9,"9.png","15soloseacaso.png",0,"SP","UP","SP",0,0,9
"5351",10934071,"lottery","trial",3253.19999980927,13,"right",12,"12.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5353",10934071,"lottery","trial",2099.60000000003,14,"left",5,"15soloseacaso.png","5.png",0,"UP","SP","UP",1,0,7.5
"5355",10934071,"lottery","trial",2857.70000019073,15,"left",6,"6.png","15soloseacaso.png",0,"SP","UP","SP",0,1,6
"5364",10934070,"coordination","trial",6145.5000002861,1,"left",12,"15soloseinsieme.png","12.png",0,"UP","SP","UP",1,0,5.18691588785047
"5366",10934070,"coordination","trial",6487.20000019074,2,"right",3,"15soloseinsieme.png","3.png",0,"UP","SP","SP",0,1,3
"5368",10934070,"coordination","trial",7615.3000002861,3,"left",8,"15soloseinsieme.png","8.png",0,"UP","SP","UP",1,1,8.97196261682243
"5370",10934070,"coordination","trial",22718.4000003815,4,"left",11,"15soloseinsieme.png","11.png",1,"UP","SP","UP",1,0,6.30841121495327
"5372",10934070,"coordination","trial",5422.3000002861,5,"right",4,"15soloseinsieme.png","4.png",0,"UP","SP","SP",0,0,4
"5374",10934070,"coordination","trial",14407.9000001907,6,"left",7,"7.png","15soloseinsieme.png",1,"SP","UP","SP",0,0,7
"5376",10934070,"coordination","trial",1766.7,7,"right",2,"2.png","15soloseinsieme.png",0,"SP","UP","UP",1,1,9.81308411214953
"5378",10934070,"coordination","trial",3605.90000038147,8,"left",5,"15soloseinsieme.png","5.png",0,"UP","SP","UP",1,1,10.6542056074766
"5380",10934070,"coordination","trial",2441.00000038146,9,"left",15,"15.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,15
"5382",10934070,"coordination","trial",4916.10000000001,10,"left",14,"14.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,14
"5384",10934070,"coordination","trial",5593.50000038146,11,"right",1,"15soloseinsieme.png","1.png",0,"UP","SP","SP",0,NA,1
"5386",10934070,"coordination","trial",4791.30000038147,12,"left",9,"15soloseinsieme.png","9.png",0,"UP","SP","UP",1,0,8.13084112149533
"5388",10934070,"coordination","trial",2463.20000038148,13,"left",13,"15soloseinsieme.png","13.png",0,"UP","SP","UP",1,0,5.32710280373832
"5390",10934070,"coordination","trial",11309.0000000954,14,"right",6,"15soloseinsieme.png","6.png",1,"UP","SP","SP",0,1,6
"5392",10934070,"coordination","trial",8132.60000000001,15,"left",10,"15soloseinsieme.png","10.png",0,"UP","SP","UP",1,0,6.02803738317757
"5397",10934070,"lottery","trial",8662.70000038148,1,"left",5,"5.png","15soloseacaso.png",0,"SP","UP","SP",0,0,5
"5399",10934070,"lottery","trial",4050.60000000001,2,"left",15,"15.png","15soloseacaso.png",0,"SP","UP","SP",0,1,15
"5401",10934070,"lottery","trial",3052.40000009537,3,"right",6,"6.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"5403",10934070,"lottery","trial",4282.89999999999,4,"right",7,"7.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5405",10934070,"lottery","trial",3770.70000019073,5,"left",3,"15soloseacaso.png","3.png",0,"UP","SP","UP",1,1,7.5
"5407",10934070,"lottery","trial",3891.40000019074,6,"right",1,"15soloseacaso.png","1.png",0,"UP","SP","SP",0,NA,1
"5409",10934070,"lottery","trial",3400.80000000002,7,"left",13,"13.png","15soloseacaso.png",0,"SP","UP","SP",0,0,13
"5411",10934070,"lottery","trial",2912.30000019073,8,"right",11,"15soloseacaso.png","11.png",0,"UP","SP","SP",0,0,11
"5413",10934070,"lottery","trial",1901.5,9,"right",8,"8.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"5415",10934070,"lottery","trial",7046.10000000001,10,"right",9,"15soloseacaso.png","9.png",0,"UP","SP","SP",0,1,9
"5417",10934070,"lottery","trial",2868.10000019072,11,"right",12,"15soloseacaso.png","12.png",0,"UP","SP","SP",0,0,12
"5419",10934070,"lottery","trial",1340.40000009537,12,"left",2,"2.png","15soloseacaso.png",0,"SP","UP","SP",0,0,2
"5421",10934070,"lottery","trial",1156.20000000001,13,"right",14,"14.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"5423",10934070,"lottery","trial",1820.30000028611,14,"right",4,"15soloseacaso.png","4.png",0,"UP","SP","SP",0,1,4
"5425",10934070,"lottery","trial",3369.70000019073,15,"left",10,"10.png","15soloseacaso.png",0,"SP","UP","SP",0,0,10
"5430",10934070,"competition","trial",9081.20000019073,1,"right",3,"3.png","15solosesoli.png",0,"SP","UP","UP",1,0,3.08411214953271
"5432",10934070,"competition","trial",2094.2000002861,2,"left",14,"14.png","15solosesoli.png",0,"SP","UP","SP",0,1,14
"5434",10934070,"competition","trial",1597.10000000001,3,"right",9,"9.png","15solosesoli.png",0,"SP","UP","UP",1,0,6.86915887850467
"5436",10934070,"competition","trial",2182.20000038148,4,"left",11,"11.png","15solosesoli.png",0,"SP","UP","SP",0,0,11
"5438",10934070,"competition","trial",5662.80000009536,5,"right",5,"5.png","15solosesoli.png",0,"SP","UP","UP",1,0,4.34579439252336
"5440",10934070,"competition","trial",10246.5000000954,6,"right",12,"15solosesoli.png","12.png",1,"UP","SP","SP",0,0,12
"5442",10934070,"competition","trial",1597.60000019072,7,"right",13,"13.png","15solosesoli.png",0,"SP","UP","UP",1,1,9.67289719626168
"5444",10934070,"competition","trial",821.500000095344,8,"right",10,"15solosesoli.png","10.png",0,"UP","SP","SP",0,1,10
"5446",10934070,"competition","trial",1389.10000038147,9,"left",7,"7.png","15solosesoli.png",0,"SP","UP","SP",0,0,7
"5448",10934070,"competition","trial",4102.70000019076,10,"right",4,"4.png","15solosesoli.png",0,"SP","UP","UP",1,0,4.62616822429907
"5450",10934070,"competition","trial",1356.00000028609,11,"right",6,"15solosesoli.png","6.png",0,"UP","SP","SP",0,1,6
"5452",10934070,"competition","trial",2851.39999999997,12,"left",2,"15solosesoli.png","2.png",0,"UP","SP","UP",1,0,5.18691588785047
"5454",10934070,"competition","trial",3164.50000009534,13,"right",8,"8.png","15solosesoli.png",0,"SP","UP","UP",1,1,6.02803738317757
"5456",10934070,"competition","trial",4417.29999999999,14,"left",15,"15.png","15solosesoli.png",0,"SP","UP","SP",0,0,15
"5458",10934070,"competition","trial",2548.40000028611,15,"right",1,"1.png","15solosesoli.png",0,"SP","UP","UP",1,NA,2.94392523364486
"5467",10934066,"coordination","trial",6425.99999995232,1,"left",13,"15soloseinsieme.png","13.png",0,"UP","SP","UP",1,1,5.32710280373832
"5469",10934066,"coordination","trial",6248.90000009537,2,"right",2,"2.png","15soloseinsieme.png",0,"SP","UP","UP",1,1,9.81308411214953
"5471",10934066,"coordination","trial",3588.69999990463,3,"left",3,"15soloseinsieme.png","3.png",0,"UP","SP","UP",1,0,11.7757009345794
"5473",10934066,"coordination","trial",3951.79999995232,4,"left",14,"14.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,14
"5475",10934066,"coordination","trial",1976.59999995232,5,"right",8,"8.png","15soloseinsieme.png",0,"SP","UP","UP",1,1,8.97196261682243
"5477",10934066,"coordination","trial",1830.39999990464,6,"right",9,"9.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,8.13084112149533
"5479",10934066,"coordination","trial",2990.00000004769,7,"left",7,"7.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,7
"5481",10934066,"coordination","trial",2682.89999999999,8,"right",5,"5.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,10.6542056074766
"5483",10934066,"coordination","trial",2505.3,9,"left",1,"1.png","15soloseinsieme.png",0,"SP","UP","SP",0,NA,1
"5485",10934066,"coordination","trial",2641.09999995232,10,"left",10,"15soloseinsieme.png","10.png",0,"UP","SP","UP",1,0,6.02803738317757
"5487",10934066,"coordination","trial",1694.80000009537,11,"left",4,"15soloseinsieme.png","4.png",0,"UP","SP","UP",1,0,10.2336448598131
"5489",10934066,"coordination","trial",1517.39999999999,12,"left",15,"15soloseinsieme.png","15.png",0,"UP","SP","UP",1,1,5.18691588785047
"5491",10934066,"coordination","trial",1572.10000000001,13,"right",6,"6.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,9.25233644859813
"5493",10934066,"coordination","trial",1647.59999995232,14,"left",11,"11.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,11
"5495",10934066,"coordination","trial",1745.99999995231,15,"right",12,"15soloseinsieme.png","12.png",0,"UP","SP","SP",0,0,12
"5500",10934066,"competition","trial",2970.69999995231,1,"left",11,"15solosesoli.png","11.png",0,"UP","SP","UP",1,0,8.55140186915888
"5502",10934066,"competition","trial",2079.30000004769,2,"right",8,"15solosesoli.png","8.png",0,"UP","SP","SP",0,1,8
"5504",10934066,"competition","trial",1439.20000004768,3,"left",14,"14.png","15solosesoli.png",0,"SP","UP","SP",0,0,14
"5506",10934066,"competition","trial",1276.69999990464,4,"right",12,"15solosesoli.png","12.png",0,"UP","SP","SP",0,1,12
"5508",10934066,"competition","trial",1696.5,5,"left",10,"15solosesoli.png","10.png",0,"UP","SP","UP",1,0,8.97196261682243
"5510",10934066,"competition","trial",1648.29999995232,6,"right",9,"9.png","15solosesoli.png",0,"SP","UP","UP",1,1,6.86915887850467
"5512",10934066,"competition","trial",2265.2,7,"left",13,"13.png","15solosesoli.png",0,"SP","UP","SP",0,0,13
"5514",10934066,"competition","trial",1445.29999995232,8,"left",5,"5.png","15solosesoli.png",0,"SP","UP","SP",0,0,5
"5516",10934066,"competition","trial",1568.39999990464,9,"left",6,"15solosesoli.png","6.png",0,"UP","SP","UP",1,1,5.74766355140187
"5518",10934066,"competition","trial",1289.49999990463,10,"right",7,"7.png","15solosesoli.png",0,"SP","UP","UP",1,0,5.32710280373832
"5520",10934066,"competition","trial",5967.40000000001,11,"left",15,"15.png","15solosesoli.png",0,"SP","UP","SP",0,0,15
"5522",10934066,"competition","trial",2959.40000004768,12,"right",3,"15solosesoli.png","3.png",0,"UP","SP","SP",0,1,3
"5524",10934066,"competition","trial",1215.10000009536,13,"right",4,"15solosesoli.png","4.png",0,"UP","SP","SP",0,0,4
"5526",10934066,"competition","trial",1731.80000004769,14,"left",1,"15solosesoli.png","1.png",0,"UP","SP","UP",1,NA,2.94392523364486
